#Masse - Plot 0	Amplitude (V) - Plot 0	scangeschw.: 10 s/amu druck: 1.0 E -5 ausgangsdruck 1.0 E -5 mbar
0,105992	-0,0376526	
0,105992	-0,0376526	
0,135976	-0,0584925	
0,135976	-0,0584925	
0,165464	-0,101703	
0,165464	-0,101703	
0,195438	-0,161564	
0,195438	-0,161564	
0,225239	-0,140601	
0,225239	-0,140601	
0,254023	-0,127607	
0,254023	-0,127607	
0,284711	-0,091431	
0,284711	-0,091431	
0,314203	-0,0829925	
0,314203	-0,0829925	
0,344418	-0,175787	
0,344418	-0,175787	
0,373938	-0,128803	
0,373938	-0,128803	
0,403502	-0,101252	
0,403502	-0,101252	
0,433215	-0,167161	
0,433215	-0,167161	
0,463182	-0,15929	
0,463182	-0,15929	
0,49255	-0,119587	
0,49255	-0,119587	
0,521989	-0,0991465	
0,521989	-0,0991465	
0,551933	-0,0750578	
0,551933	-0,0750578	
0,581725	-0,178589	
0,581725	-0,178589	
0,611004	-0,226102	
0,611004	-0,226102	
0,640906	-0,345232	
0,640906	-0,345232	
0,670646	-0,374862	
0,670646	-0,374862	
0,700378	-0,168861	
0,700378	-0,168861	
0,729573	-0,145343	
0,729573	-0,145343	
0,759306	-0,145726	
0,759306	-0,145726	
0,788797	-0,102685	
0,788797	-0,102685	
0,81822	-0,0695909	
0,81822	-0,0695909	
0,848321	-0,037844	
0,848321	-0,037844	
0,877897	-0,0172764	
0,877897	-0,0172764	
0,907793	0,04915	
0,907793	0,04915	
0,937548	0,0368949	
0,937548	0,0368949	
0,966896	0,0242946	
0,966896	0,0242946	
0,996515	0,0868838	
0,996515	0,0868838	
1,02626	0,0588931	
1,02626	0,0588931	
1,05609	-0,106125	
1,05609	-0,106125	
1,08561	-0,0558842	
1,08561	-0,0558842	
1,11553	-0,0949488	
1,11553	-0,0949488	
1,14466	-0,179597	
1,14466	-0,179597	
1,17448	-0,217815	
1,17448	-0,217815	
1,20411	-0,216682	
1,20411	-0,216682	
1,23385	-0,0923743	
1,23385	-0,0923743	
1,26387	-0,0946569	
1,26387	-0,0946569	
1,29257	-0,187166	
1,29257	-0,187166	
1,3231	-0,148107	
1,3231	-0,148107	
1,35193	-0,00988885	
1,35193	-0,00988885	
1,38205	-0,0930699	
1,38205	-0,0930699	
1,41127	0,0133912	
1,41127	0,0133912	
1,44127	-0,0336632	
1,44127	-0,0336632	
1,47095	0,0262439	
1,47095	0,0262439	
1,50083	-0,0355819	
1,50083	-0,0355819	
1,53032	-0,000127418	
1,53032	-0,000127418	
1,55956	0,0359904	
1,55956	0,0359904	
1,58918	0,0446966	
1,58918	0,0446966	
1,61958	0,00130443	
1,61958	0,00130443	
1,64849	-0,0153254	
1,64849	-0,0153254	
1,67839	0,0183846	
1,67839	0,0183846	
1,70782	-0,0200126	
1,70782	-0,0200126	
1,73785	-0,0302504	
1,73785	-0,0302504	
1,76724	-0,0255874	
1,76724	-0,0255874	
1,79668	-0,0537284	
1,79668	-0,0537284	
1,8269	0,0107124	
1,8269	0,0107124	
1,85653	-0,0168469	
1,85653	-0,0168469	
1,88607	-0,059567	
1,88607	-0,059567	
1,91602	-0,0484787	
1,91602	-0,0484787	
1,9449	-0,0243887	
1,9449	-0,0243887	
1,97456	-0,00663515	
1,97456	-0,00663515	
2,00448	-0,00264938	
2,00448	-0,00264938	
2,0335	-0,0273323	
2,0335	-0,0273323	
2,06384	-0,0316285	
2,06384	-0,0316285	
2,09338	-0,0179993	
2,09338	-0,0179993	
2,12265	0,0125346	
2,12265	0,0125346	
2,15149	0,00994706	
2,15149	0,00994706	
2,18201	0,000491496	
2,18201	0,000491496	
2,21158	0,039909	
2,21158	0,039909	
2,2412	0,00515585	
2,2412	0,00515585	
2,27099	0,0512835	
2,27099	0,0512835	
2,3001	0,0925206	
2,3001	0,0925206	
2,33054	0,0876922	
2,33054	0,0876922	
2,35999	0,166473	
2,35999	0,166473	
2,3893	0,222974	
2,3893	0,222974	
2,41916	0,223061	
2,41916	0,223061	
2,4483	0,229257	
2,4483	0,229257	
2,47798	0,255094	
2,47798	0,255094	
2,50788	0,179183	
2,50788	0,179183	
2,53727	0,0803533	
2,53727	0,0803533	
2,56697	0,0137982	
2,56697	0,0137982	
2,59719	-0,039719	
2,59719	-0,039719	
2,62556	-0,00389014	
2,62556	-0,00389014	
2,65661	-0,0448353	
2,65661	-0,0448353	
2,68573	-0,0192107	
2,68573	-0,0192107	
2,71555	-0,0117466	
2,71555	-0,0117466	
2,74517	-0,0296038	
2,74517	-0,0296038	
2,77493	-0,0377618	
2,77493	-0,0377618	
2,80394	-0,0318518	
2,80394	-0,0318518	
2,83342	0,000993997	
2,83342	0,000993997	
2,86341	-0,0430725	
2,86341	-0,0430725	
2,89313	-0,0162257	
2,89313	-0,0162257	
2,92227	-0,00392047	
2,92227	-0,00392047	
2,9523	-0,00169362	
2,9523	-0,00169362	
2,98221	-0,0389146	
2,98221	-0,0389146	
3,01184	-0,0173752	
3,01184	-0,0173752	
3,04129	0,00139313	
3,04129	0,00139313	
3,07143	-0,0302824	
3,07143	-0,0302824	
3,10095	-0,0366417	
3,10095	-0,0366417	
3,13009	-0,0171678	
3,13009	-0,0171678	
3,16025	-0,043844	
3,16025	-0,043844	
3,18934	0,00369922	
3,18934	0,00369922	
3,21918	-0,0186635	
3,21918	-0,0186635	
3,24905	-0,0246495	
3,24905	-0,0246495	
3,27856	-0,00931526	
3,27856	-0,00931526	
3,30824	-0,0213466	
3,30824	-0,0213466	
3,33772	-0,0104944	
3,33772	-0,0104944	
3,36755	-0,0296357	
3,36755	-0,0296357	
3,39668	-0,00268786	
3,39668	-0,00268786	
3,42708	-0,0116895	
3,42708	-0,0116895	
3,4566	-0,0298213	
3,4566	-0,0298213	
3,48652	-0,0034196	
3,48652	-0,0034196	
3,51555	0,00815847	
3,51555	0,00815847	
3,54536	-0,0273505	
3,54536	-0,0273505	
3,57456	-0,00419895	
3,57456	-0,00419895	
3,60476	-0,0384394	
3,60476	-0,0384394	
3,63433	0,0113871	
3,63433	0,0113871	
3,66391	0,0163074	
3,66391	0,0163074	
3,69359	0,0245395	
3,69359	0,0245395	
3,72318	-0,0375802	
3,72318	-0,0375802	
3,75256	-0,104282	
3,75256	-0,104282	
3,7822	-0,0539045	
3,7822	-0,0539045	
3,81158	-0,022738	
3,81158	-0,022738	
3,8412	-0,00125666	
3,8412	-0,00125666	
3,87061	-0,018659	
3,87061	-0,018659	
3,90086	-0,012508	
3,90086	-0,012508	
3,93042	-0,0117479	
3,93042	-0,0117479	
3,95947	-0,00426677	
3,95947	-0,00426677	
3,98963	-0,0214656	
3,98963	-0,0214656	
4,01932	-0,0138228	
4,01932	-0,0138228	
4,04873	0,00232248	
4,04873	0,00232248	
4,07852	-0,0385911	
4,07852	-0,0385911	
4,10745	-0,0172304	
4,10745	-0,0172304	
4,13718	0,00171302	
4,13718	0,00171302	
4,1676	-0,00237481	
4,1676	-0,00237481	
4,19674	-0,0275762	
4,19674	-0,0275762	
4,22655	-0,0124444	
4,22655	-0,0124444	
4,25603	-0,0167784	
4,25603	-0,0167784	
4,28578	-0,0236047	
4,28578	-0,0236047	
4,31531	-0,0496719	
4,31531	-0,0496719	
4,3449	-0,0443619	
4,3449	-0,0443619	
4,37435	-0,00024644	
4,37435	-0,00024644	
4,40412	0,00142019	
4,40412	0,00142019	
4,43367	-0,0177994	
4,43367	-0,0177994	
4,46342	-0,012297	
4,46342	-0,012297	
4,49224	-0,011368	
4,49224	-0,011368	
4,5223	-0,0104272	
4,5223	-0,0104272	
4,55218	-0,0309104	
4,55218	-0,0309104	
4,58205	-0,00303482	
4,58205	-0,00303482	
4,61145	-0,0237975	
4,61145	-0,0237975	
4,64142	-0,0112167	
4,64142	-0,0112167	
4,67072	-0,00305047	
4,67072	-0,00305047	
4,6997	-0,00597123	
4,6997	-0,00597123	
4,72993	0,0128284	
4,72993	0,0128284	
4,75945	-0,00518569	
4,75945	-0,00518569	
4,78879	0,0167264	
4,78879	0,0167264	
4,81875	-0,0422785	
4,81875	-0,0422785	
4,84806	-0,0180035	
4,84806	-0,0180035	
4,87803	-0,00981744	
4,87803	-0,00981744	
4,90709	-0,0216313	
4,90709	-0,0216313	
4,93736	-0,0440638	
4,93736	-0,0440638	
4,96683	0,015546	
4,96683	0,015546	
4,99565	-0,00436493	
4,99565	-0,00436493	
5,02584	-0,00572602	
5,02584	-0,00572602	
5,05555	-0,0128037	
5,05555	-0,0128037	
5,08543	-0,0185889	
5,08543	-0,0185889	
5,11463	-0,0145979	
5,11463	-0,0145979	
5,14416	-0,0487836	
5,14416	-0,0487836	
5,17403	-0,0444907	
5,17403	-0,0444907	
5,20403	0,0438638	
5,20403	0,0438638	
5,23313	-0,0069808	
5,23313	-0,0069808	
5,26315	-0,00179764	
5,26315	-0,00179764	
5,29247	-0,00819939	
5,29247	-0,00819939	
5,32249	0,00665031	
5,32249	0,00665031	
5,35137	0,0119965	
5,35137	0,0119965	
5,38091	-0,0183909	
5,38091	-0,0183909	
5,41096	-0,0330375	
5,41096	-0,0330375	
5,44046	0,00296715	
5,44046	0,00296715	
5,47039	-0,00439264	
5,47039	-0,00439264	
5,49948	-0,0118561	
5,49948	-0,0118561	
5,52878	-0,0219401	
5,52878	-0,0219401	
5,55885	-0,00498612	
5,55885	-0,00498612	
5,58821	-0,0323876	
5,58821	-0,0323876	
5,61801	-0,00646591	
5,61801	-0,00646591	
5,64769	-0,00363221	
5,64769	-0,00363221	
5,67806	-0,0072808	
5,67806	-0,0072808	
5,70705	-0,000397745	
5,70705	-0,000397745	
5,73646	-0,0425889	
5,73646	-0,0425889	
5,76572	-0,0389185	
5,76572	-0,0389185	
5,79509	0,00333302	
5,79509	0,00333302	
5,82503	0,0177252	
5,82503	0,0177252	
5,85478	-0,00591873	
5,85478	-0,00591873	
5,88449	-0,0168176	
5,88449	-0,0168176	
5,91361	-0,0114348	
5,91361	-0,0114348	
5,94337	-0,0102834	
5,94337	-0,0102834	
5,97353	-0,00459417	
5,97353	-0,00459417	
6,00268	0,0184439	
6,00268	0,0184439	
6,03259	-0,00393025	
6,03259	-0,00393025	
6,06207	-0,0277105	
6,06207	-0,0277105	
6,09199	-0,032611	
6,09199	-0,032611	
6,12128	-0,00758537	
6,12128	-0,00758537	
6,15082	-0,0156068	
6,15082	-0,0156068	
6,18039	0,000983236	
6,18039	0,000983236	
6,20972	-0,0315838	
6,20972	-0,0315838	
6,23916	0,00441726	
6,23916	0,00441726	
6,26972	-0,0176889	
6,26972	-0,0176889	
6,29952	0,000770627	
6,29952	0,000770627	
6,32859	-0,0173096	
6,32859	-0,0173096	
6,35842	-0,0217509	
6,35842	-0,0217509	
6,38789	-0,0357238	
6,38789	-0,0357238	
6,41737	-0,00597547	
6,41737	-0,00597547	
6,44732	0,0297552	
6,44732	0,0297552	
6,47692	-0,0374302	
6,47692	-0,0374302	
6,50604	-0,0162639	
6,50604	-0,0162639	
6,53632	-0,0249521	
6,53632	-0,0249521	
6,56604	-0,0214102	
6,56604	-0,0214102	
6,59516	-0,012193	
6,59516	-0,012193	
6,62472	-0,0144573	
6,62472	-0,0144573	
6,65425	-0,0235144	
6,65425	-0,0235144	
6,6839	0,0228213	
6,6839	0,0228213	
6,71376	-0,0248093	
6,71376	-0,0248093	
6,74336	-0,00931787	
6,74336	-0,00931787	
6,77323	-0,00733265	
6,77323	-0,00733265	
6,80251	0,0122665	
6,80251	0,0122665	
6,83221	-0,0129684	
6,83221	-0,0129684	
6,86188	-0,0163715	
6,86188	-0,0163715	
6,89122	-0,00490688	
6,89122	-0,00490688	
6,92117	-0,00556362	
6,92117	-0,00556362	
6,95069	-0,0243404	
6,95069	-0,0243404	
6,98041	-0,0229004	
6,98041	-0,0229004	
7,01028	0,0286677	
7,01028	0,0286677	
7,03962	-0,0110344	
7,03962	-0,0110344	
7,06994	-0,0331878	
7,06994	-0,0331878	
7,09895	-0,0486786	
7,09895	-0,0486786	
7,12906	-0,0123228	
7,12906	-0,0123228	
7,15897	0,000240735	
7,15897	0,000240735	
7,18803	0,000814975	
7,18803	0,000814975	
7,21756	-0,00923341	
7,21756	-0,00923341	
7,24719	-0,0308413	
7,24719	-0,0308413	
7,27658	-0,00932635	
7,27658	-0,00932635	
7,30674	-0,0175875	
7,30674	-0,0175875	
7,33609	-0,0255218	
7,33609	-0,0255218	
7,36587	-0,0153404	
7,36587	-0,0153404	
7,39547	0,00484085	
7,39547	0,00484085	
7,42454	-0,0101716	
7,42454	-0,0101716	
7,45418	-0,0151663	
7,45418	-0,0151663	
7,48394	-0,00619297	
7,48394	-0,00619297	
7,51352	0,000641822	
7,51352	0,000641822	
7,5428	-0,0446599	
7,5428	-0,0446599	
7,57338	-0,0104227	
7,57338	-0,0104227	
7,60241	0,0324161	
7,60241	0,0324161	
7,63214	-0,0187046	
7,63214	-0,0187046	
7,66176	-0,0331229	
7,66176	-0,0331229	
7,69101	-0,0239843	
7,69101	-0,0239843	
7,72098	-0,0238666	
7,72098	-0,0238666	
7,75056	-0,0182054	
7,75056	-0,0182054	
7,78046	-0,0520823	
7,78046	-0,0520823	
7,80931	-0,00866439	
7,80931	-0,00866439	
7,83918	0,0659601	
7,83918	0,0659601	
7,86889	-0,00604917	
7,86889	-0,00604917	
7,89828	-0,0221863	
7,89828	-0,0221863	
7,92805	-0,0515221	
7,92805	-0,0515221	
7,95758	-0,0129453	
7,95758	-0,0129453	
7,98784	-0,0215628	
7,98784	-0,0215628	
8,01705	-0,0169278	
8,01705	-0,0169278	
8,04621	-0,0056008	
8,04621	-0,0056008	
8,07609	-0,0158765	
8,07609	-0,0158765	
8,10585	0,0355322	
8,10585	0,0355322	
8,13551	-0,0289676	
8,13551	-0,0289676	
8,16479	-0,0288991	
8,16479	-0,0288991	
8,19417	-0,0226571	
8,19417	-0,0226571	
8,22428	-0,0350638	
8,22428	-0,0350638	
8,25395	-0,020202	
8,25395	-0,020202	
8,28304	0,0104779	
8,28304	0,0104779	
8,31266	-0,014833	
8,31266	-0,014833	
8,34221	-0,0167951	
8,34221	-0,0167951	
8,37162	-0,0135055	
8,37162	-0,0135055	
8,40116	0,0409762	
8,40116	0,0409762	
8,43146	-0,0266266	
8,43146	-0,0266266	
8,46116	0,00923521	
8,46116	0,00923521	
8,49049	-0,0506654	
8,49049	-0,0506654	
8,52021	-0,0273838	
8,52021	-0,0273838	
8,54952	-0,00906613	
8,54952	-0,00906613	
8,5793	-0,0300469	
8,5793	-0,0300469	
8,60904	-0,00598917	
8,60904	-0,00598917	
8,63844	-0,00459841	
8,63844	-0,00459841	
8,6677	0,0210823	
8,6677	0,0210823	
8,69764	-0,00887896	
8,69764	-0,00887896	
8,72712	-0,0341925	
8,72712	-0,0341925	
8,75681	-0,0190473	
8,75681	-0,0190473	
8,7863	-0,0568008	
8,7863	-0,0568008	
8,81627	-0,0453639	
8,81627	-0,0453639	
8,84576	0,00555074	
8,84576	0,00555074	
8,87494	-0,0238672	
8,87494	-0,0238672	
8,90448	-0,0075795	
8,90448	-0,0075795	
8,93379	-0,00361851	
8,93379	-0,00361851	
8,96388	-0,0132756	
8,96388	-0,0132756	
8,99369	0,0251453	
8,99369	0,0251453	
9,02315	-0,0700628	
9,02315	-0,0700628	
9,05254	-0,0205007	
9,05254	-0,0205007	
9,08249	-0,0126394	
9,08249	-0,0126394	
9,11173	-0,00639091	
9,11173	-0,00639091	
9,1405	-0,00768874	
9,1405	-0,00768874	
9,17075	-0,00996842	
9,17075	-0,00996842	
9,2005	0,0174986	
9,2005	0,0174986	
9,22992	0,0116867	
9,22992	0,0116867	
9,25942	-0,0245745	
9,25942	-0,0245745	
9,28989	-0,0327388	
9,28989	-0,0327388	
9,31902	0,03008	
9,31902	0,03008	
9,34886	-0,00500667	
9,34886	-0,00500667	
9,37829	-0,0803466	
9,37829	-0,0803466	
9,40775	0,00543433	
9,40775	0,00543433	
9,43733	-0,00399677	
9,43733	-0,00399677	
9,46739	-0,0108224	
9,46739	-0,0108224	
9,49624	-0,0111981	
9,49624	-0,0111981	
9,52581	-0,0099632	
9,52581	-0,0099632	
9,55507	-0,00509145	
9,55507	-0,00509145	
9,58512	-0,00772754	
9,58512	-0,00772754	
9,61484	-0,0112245	
9,61484	-0,0112245	
9,64392	0,014317	
9,64392	0,014317	
9,67403	-0,0408359	
9,67403	-0,0408359	
9,70409	-0,00371895	
9,70409	-0,00371895	
9,73347	0,00257291	
9,73347	0,00257291	
9,7624	-0,0112708	
9,7624	-0,0112708	
9,79201	-0,0127607	
9,79201	-0,0127607	
9,82219	-0,0156847	
9,82219	-0,0156847	
9,85202	-0,00446667	
9,85202	-0,00446667	
9,88156	-0,02568	
9,88156	-0,02568	
9,91072	-0,006987	
9,91072	-0,006987	
9,94032	-0,0235037	
9,94032	-0,0235037	
9,96988	-0,00830146	
9,96988	-0,00830146	
9,99954	-0,0141407	
9,99954	-0,0141407	
10,029	-0,00927189	
10,029	-0,00927189	
10,0591	-0,00427427	
10,0591	-0,00427427	
10,0888	-0,050252	
10,0888	-0,050252	
10,1184	-0,0194807	
10,1184	-0,0194807	
10,1477	0,00983977	
10,1477	0,00983977	
10,1773	-0,0302083	
10,1773	-0,0302083	
10,2063	0,0035365	
10,2063	0,0035365	
10,2367	-0,0150769	
10,2367	-0,0150769	
10,2662	-0,0141697	
10,2662	-0,0141697	
10,2962	-0,0044158	
10,2962	-0,0044158	
10,3257	0,00183922	
10,3257	0,00183922	
10,3552	-0,0196343	
10,3552	-0,0196343	
10,3853	-0,0282724	
10,3853	-0,0282724	
10,4147	-0,0184998	
10,4147	-0,0184998	
10,4444	-0,00182112	
10,4444	-0,00182112	
10,4742	0,00827618	
10,4742	0,00827618	
10,5035	-0,0182409	
10,5035	-0,0182409	
10,5327	-0,0102844	
10,5327	-0,0102844	
10,562	-0,0109992	
10,562	-0,0109992	
10,5918	-0,0595595	
10,5918	-0,0595595	
10,6216	-0,0206269	
10,6216	-0,0206269	
10,6514	-0,01195	
10,6514	-0,01195	
10,6811	0,0185916	
10,6811	0,0185916	
10,7109	-0,0103252	
10,7109	-0,0103252	
10,7397	-0,0112092	
10,7397	-0,0112092	
10,7692	-0,0174133	
10,7692	-0,0174133	
10,799	-0,0349816	
10,799	-0,0349816	
10,8285	0,00625868	
10,8285	0,00625868	
10,8582	-0,0183815	
10,8582	-0,0183815	
10,8879	-0,00836961	
10,8879	-0,00836961	
10,9164	-0,00761472	
10,9164	-0,00761472	
10,9463	0,00449781	
10,9463	0,00449781	
10,9766	-0,0271624	
10,9766	-0,0271624	
11,0065	-0,0245025	
11,0065	-0,0245025	
11,0361	-0,0128031	
11,0361	-0,0128031	
11,0655	-0,00319982	
11,0655	-0,00319982	
11,0952	-0,00967233	
11,0952	-0,00967233	
11,1249	-0,0319741	
11,1249	-0,0319741	
11,1544	0,0206476	
11,1544	0,0206476	
11,1834	-0,0157998	
11,1834	-0,0157998	
11,2132	-0,0114802	
11,2132	-0,0114802	
11,2428	-0,0484318	
11,2428	-0,0484318	
11,2724	-0,0228244	
11,2724	-0,0228244	
11,3022	0,00151998	
11,3022	0,00151998	
11,3316	0,0489253	
11,3316	0,0489253	
11,3612	-0,0278106	
11,3612	-0,0278106	
11,3905	-0,0215367	
11,3905	-0,0215367	
11,4203	-0,0158448	
11,4203	-0,0158448	
11,4498	-0,0177613	
11,4498	-0,0177613	
11,4795	0,00109019	
11,4795	0,00109019	
11,509	-0,0277545	
11,509	-0,0277545	
11,539	-0,0161924	
11,539	-0,0161924	
11,5683	0,0130354	
11,5683	0,0130354	
11,5975	-0,0191778	
11,5975	-0,0191778	
11,6271	-0,00899015	
11,6271	-0,00899015	
11,6567	-0,000207962	
11,6567	-0,000207962	
11,6871	-0,00334655	
11,6871	-0,00334655	
11,7167	-0,0132185	
11,7167	-0,0132185	
11,746	0,00103671	
11,746	0,00103671	
11,7753	0,0101835	
11,7753	0,0101835	
11,8056	0,019401	
11,8056	0,019401	
11,8345	0,000243669	
11,8345	0,000243669	
11,8641	0,0229818	
11,8641	0,0229818	
11,8936	0,0477116	
11,8936	0,0477116	
11,9235	0,0621266	
11,9235	0,0621266	
11,9531	0,0606625	
11,9531	0,0606625	
11,9824	0,0637773	
11,9824	0,0637773	
12,012	0,06289	
12,012	0,06289	
12,042	0,081538	
12,042	0,081538	
12,0713	0,0804361	
12,0713	0,0804361	
12,1012	0,0858361	
12,1012	0,0858361	
12,1307	0,0483801	
12,1307	0,0483801	
12,1604	0,10701	
12,1604	0,10701	
12,1894	0,0545177	
12,1894	0,0545177	
12,2192	0,0735113	
12,2192	0,0735113	
12,2485	0,0550623	
12,2485	0,0550623	
12,2777	0,0391652	
12,2777	0,0391652	
12,308	0,00150758	
12,308	0,00150758	
12,3376	0,0380839	
12,3376	0,0380839	
12,3672	-0,00196297	
12,3672	-0,00196297	
12,3966	0,0225523	
12,3966	0,0225523	
12,4263	-0,0125553	
12,4263	-0,0125553	
12,4557	-0,0240146	
12,4557	-0,0240146	
12,4851	-0,0406347	
12,4851	-0,0406347	
12,5149	-0,0254856	
12,5149	-0,0254856	
12,5442	-0,00696221	
12,5442	-0,00696221	
12,5741	-0,0100128	
12,5741	-0,0100128	
12,6042	-0,00152601	
12,6042	-0,00152601	
12,6337	0,00655673	
12,6337	0,00655673	
12,6632	-0,0209797	
12,6632	-0,0209797	
12,6926	-0,019274	
12,6926	-0,019274	
12,7223	0,0238602	
12,7223	0,0238602	
12,7519	-0,0147449	
12,7519	-0,0147449	
12,7811	0,0471732	
12,7811	0,0471732	
12,811	0,0236039	
12,811	0,0236039	
12,8402	0,0187358	
12,8402	0,0187358	
12,8702	-0,00011307	
12,8702	-0,00011307	
12,9001	0,010414	
12,9001	0,010414	
12,9291	0,0506819	
12,9291	0,0506819	
12,9586	0,0679368	
12,9586	0,0679368	
12,9884	0,043523	
12,9884	0,043523	
13,0187	0,0920996	
13,0187	0,0920996	
13,0477	0,0905523	
13,0477	0,0905523	
13,0773	0,0536174	
13,0773	0,0536174	
13,1061	0,0487919	
13,1061	0,0487919	
13,136	0,112696	
13,136	0,112696	
13,1658	0,0727757	
13,1658	0,0727757	
13,1955	0,0459765	
13,1955	0,0459765	
13,2246	0,0295498	
13,2246	0,0295498	
13,2544	0,0847352	
13,2544	0,0847352	
13,2837	0,0655156	
13,2837	0,0655156	
13,3132	0,0299124	
13,3132	0,0299124	
13,3428	0,0206003	
13,3428	0,0206003	
13,3724	0,0115152	
13,3724	0,0115152	
13,4023	0,0132109	
13,4023	0,0132109	
13,4318	-0,0136946	
13,4318	-0,0136946	
13,462	-0,014293	
13,462	-0,014293	
13,4913	-0,00982852	
13,4913	-0,00982852	
13,521	-0,0104112	
13,521	-0,0104112	
13,5506	-0,0252479	
13,5506	-0,0252479	
13,5801	-9,57878E-5	
13,5801	-9,57878E-5	
13,6095	-0,0176559	
13,6095	-0,0176559	
13,6392	0,0132617	
13,6392	0,0132617	
13,6693	-0,00113731	
13,6693	-0,00113731	
13,6989	-0,00738808	
13,6989	-0,00738808	
13,7283	0,0205821	
13,7283	0,0205821	
13,7585	0,0338793	
13,7585	0,0338793	
13,7876	0,0299894	
13,7876	0,0299894	
13,8172	0,066191	
13,8172	0,066191	
13,8472	0,0709029	
13,8472	0,0709029	
13,876	0,0967734	
13,876	0,0967734	
13,906	0,116412	
13,906	0,116412	
13,9359	0,130555	
13,9359	0,130555	
13,9652	0,15841	
13,9652	0,15841	
13,9949	0,197497	
13,9949	0,197497	
14,0244	0,161348	
14,0244	0,161348	
14,0539	0,25037	
14,0539	0,25037	
14,084	0,200251	
14,084	0,200251	
14,1128	0,222922	
14,1128	0,222922	
14,1421	0,228592	
14,1421	0,228592	
14,1721	0,234905	
14,1721	0,234905	
14,2018	0,193904	
14,2018	0,193904	
14,2312	0,202611	
14,2312	0,202611	
14,2608	0,21685	
14,2608	0,21685	
14,2906	0,177971	
14,2906	0,177971	
14,3203	0,13423	
14,3203	0,13423	
14,3497	0,145043	
14,3497	0,145043	
14,3792	0,0655753	
14,3792	0,0655753	
14,409	0,0236111	
14,409	0,0236111	
14,4386	0,00314128	
14,4386	0,00314128	
14,468	-0,0163861	
14,468	-0,0163861	
14,4975	0,00627857	
14,4975	0,00627857	
14,5272	0,000664322	
14,5272	0,000664322	
14,5568	0,0013465	
14,5568	0,0013465	
14,5865	0,00937412	
14,5865	0,00937412	
14,6162	0,0180924	
14,6162	0,0180924	
14,6456	0,053437	
14,6456	0,053437	
14,6755	0,0278519	
14,6755	0,0278519	
14,7048	0,0681045	
14,7048	0,0681045	
14,7343	0,100181	
14,7343	0,100181	
14,7636	0,0943294	
14,7636	0,0943294	
14,7933	0,178021	
14,7933	0,178021	
14,8231	0,249112	
14,8231	0,249112	
14,8524	0,297303	
14,8524	0,297303	
14,8823	0,38831	
14,8823	0,38831	
14,9113	0,504408	
14,9113	0,504408	
14,9411	0,605009	
14,9411	0,605009	
14,9708	0,668158	
14,9708	0,668158	
15,0003	0,766443	
15,0003	0,766443	
15,0299	0,830719	
15,0299	0,830719	
15,0595	0,849282	
15,0595	0,849282	
15,0891	0,854941	
15,0891	0,854941	
15,1187	0,905955	
15,1187	0,905955	
15,1486	0,889659	
15,1486	0,889659	
15,1781	0,879689	
15,1781	0,879689	
15,2078	0,833607	
15,2078	0,833607	
15,2373	0,800341	
15,2373	0,800341	
15,267	0,752499	
15,267	0,752499	
15,2964	0,69821	
15,2964	0,69821	
15,326	0,613646	
15,326	0,613646	
15,3551	0,512341	
15,3551	0,512341	
15,385	0,387874	
15,385	0,387874	
15,4145	0,221361	
15,4145	0,221361	
15,4441	0,0782334	
15,4441	0,0782334	
15,4739	-0,0220447	
15,4739	-0,0220447	
15,5032	0,0154892	
15,5032	0,0154892	
15,533	-0,052036	
15,533	-0,052036	
15,5626	-0,00558515	
15,5626	-0,00558515	
15,5918	-0,0492043	
15,5918	-0,0492043	
15,6215	-0,0250366	
15,6215	-0,0250366	
15,6508	-0,0196848	
15,6508	-0,0196848	
15,6809	0,00920945	
15,6809	0,00920945	
15,7106	0,00240074	
15,7106	0,00240074	
15,7401	0,00357237	
15,7401	0,00357237	
15,7692	0,0618256	
15,7692	0,0618256	
15,7984	0,0501171	
15,7984	0,0501171	
15,8283	0,0611395	
15,8283	0,0611395	
15,8583	0,0991232	
15,8583	0,0991232	
15,8874	0,0962892	
15,8874	0,0962892	
15,9175	0,156493	
15,9175	0,156493	
15,9467	0,170417	
15,9467	0,170417	
15,9767	0,212011	
15,9767	0,212011	
16,006	0,213218	
16,006	0,213218	
16,0356	0,255816	
16,0356	0,255816	
16,065	0,261249	
16,065	0,261249	
16,0949	0,275323	
16,0949	0,275323	
16,1241	0,276467	
16,1241	0,276467	
16,154	0,195932	
16,154	0,195932	
16,1833	0,253304	
16,1833	0,253304	
16,2129	0,290895	
16,2129	0,290895	
16,2426	0,202818	
16,2426	0,202818	
16,272	0,197453	
16,272	0,197453	
16,3021	0,248149	
16,3021	0,248149	
16,3316	0,173129	
16,3316	0,173129	
16,3607	0,160677	
16,3607	0,160677	
16,3906	0,156983	
16,3906	0,156983	
16,42	0,032572	
16,42	0,032572	
16,4499	0,044152	
16,4499	0,044152	
16,4791	-0,0110735	
16,4791	-0,0110735	
16,5089	-0,051588	
16,5089	-0,051588	
16,5391	-0,0141097	
16,5391	-0,0141097	
16,5683	-0,0313213	
16,5683	-0,0313213	
16,598	-0,00316688	
16,598	-0,00316688	
16,6271	-0,0299514	
16,6271	-0,0299514	
16,6567	-0,00842602	
16,6567	-0,00842602	
16,6865	-0,00750743	
16,6865	-0,00750743	
16,716	0,0359388	
16,716	0,0359388	
16,7461	-0,0277748	
16,7461	-0,0277748	
16,7755	-0,0209188	
16,7755	-0,0209188	
