#Masse - Plot 0	Amplitude (V) - Plot 0	scangeschwindigkeit: 3 s/amu druck: 9.4 E -06 ausgangsdruck: 1.0 E -5 mbar
19,4644	0,0127729	
19,4644	0,0127729	
19,4931	-0,0064121	
19,4931	-0,0064121	
19,5236	-0,00844298	
19,5236	-0,00844298	
19,553	0,0670333	
19,553	0,0670333	
19,5829	3,46473E-5	
19,5829	3,46473E-5	
19,612	0,110365	
19,612	0,110365	
19,6418	0,0878778	
19,6418	0,0878778	
19,6719	0,117056	
19,6719	0,117056	
19,7013	0,195295	
19,7013	0,195295	
19,7303	0,203393	
19,7303	0,203393	
19,7603	0,277423	
19,7603	0,277423	
19,7899	0,355759	
19,7899	0,355759	
19,8199	0,446695	
19,8199	0,446695	
19,8489	0,60511	
19,8489	0,60511	
19,8789	0,757312	
19,8789	0,757312	
19,9079	0,93104	
19,9079	0,93104	
19,9378	1,13019	
19,9378	1,13019	
19,9673	1,31462	
19,9673	1,31462	
19,9966	1,49324	
19,9966	1,49324	
20,0265	1,65043	
20,0265	1,65043	
20,0561	1,77681	
20,0561	1,77681	
20,0857	1,86216	
20,0857	1,86216	
20,1154	1,90958	
20,1154	1,90958	
20,1447	2,01123	
20,1447	2,01123	
20,1746	2,04322	
20,1746	2,04322	
20,204	2,00866	
20,204	2,00866	
20,2332	1,95731	
20,2332	1,95731	
20,2633	1,87572	
20,2633	1,87572	
20,2931	1,76358	
20,2931	1,76358	
20,3225	1,61613	
20,3225	1,61613	
20,353	1,39972	
20,353	1,39972	
20,3816	1,20484	
20,3816	1,20484	
20,412	0,898652	
20,412	0,898652	
20,4415	0,551101	
20,4415	0,551101	
20,4711	0,118178	
20,4711	0,118178	
20,501	-0,0295161	
20,501	-0,0295161	
20,5302	-0,03954	
20,5302	-0,03954	
20,5597	-0,0943106	
20,5597	-0,0943106	
20,5895	-0,0470231	
20,5895	-0,0470231	
20,6185	-0,0468453	
20,6185	-0,0468453	
20,648	-0,0421839	
20,648	-0,0421839	
20,6779	-0,0860815	
20,6779	-0,0860815	
20,7078	-0,0169643	
20,7078	-0,0169643	
20,7376	-0,0523986	
20,7376	-0,0523986	
20,7671	-0,0384235	
20,7671	-0,0384235	
20,796	-0,000718615	
20,796	-0,000718615	
20,8251	-0,0358415	
20,8251	-0,0358415	
20,8547	-0,0742256	
20,8547	-0,0742256	
20,8854	-0,0412598	
20,8854	-0,0412598	
20,9146	-0,00586199	
20,9146	-0,00586199	
20,9441	-0,0314256	
20,9441	-0,0314256	
20,9737	-0,0527074	
20,9737	-0,0527074	
21,0032	-0,0224282	
21,0032	-0,0224282	
21,0328	-0,0301004	
21,0328	-0,0301004	
21,0621	-0,0144919	
21,0621	-0,0144919	
21,0922	-0,0317827	
21,0922	-0,0317827	
21,1215	-0,060227	
21,1215	-0,060227	
21,151	-0,00433884	
21,151	-0,00433884	
21,1804	-0,0279283	
21,1804	-0,0279283	
21,2104	-0,0191292	
21,2104	-0,0191292	
21,2398	-0,0248572	
21,2398	-0,0248572	
21,2691	-0,000724159	
21,2691	-0,000724159	
21,2993	-0,0349894	
21,2993	-0,0349894	
21,3288	-0,0234844	
21,3288	-0,0234844	
21,3585	-0,010738	
21,3585	-0,010738	
21,3876	-0,0380638	
21,3876	-0,0380638	
21,4169	-0,0621287	
21,4169	-0,0621287	
21,447	0,0127736	
21,447	0,0127736	
21,476	-0,0382969	
21,476	-0,0382969	
21,5059	-0,0284869	
21,5059	-0,0284869	
21,5353	-0,0294143	
21,5353	-0,0294143	
21,5652	-0,0178685	
21,5652	-0,0178685	
21,5942	0,0174285	
21,5942	0,0174285	
21,6237	-0,0662877	
21,6237	-0,0662877	
21,6537	-0,0073633	
21,6537	-0,0073633	
21,6833	0,00164617	
21,6833	0,00164617	
21,7127	-0,0192094	
21,7127	-0,0192094	
21,7424	-0,0154372	
21,7424	-0,0154372	
21,7721	0,00525727	
21,7721	0,00525727	
21,802	-0,0679064	
21,802	-0,0679064	
21,8308	-0,0277317	
21,8308	-0,0277317	
21,8611	-0,0367859	
21,8611	-0,0367859	
21,8906	0,0113747	
21,8906	0,0113747	
21,9203	0,00438857	
21,9203	0,00438857	
21,9499	-0,0494765	
21,9499	-0,0494765	
21,979	-0,0532513	
21,979	-0,0532513	
22,0083	-0,00455438	
22,0083	-0,00455438	
22,038	-0,0379301	
22,038	-0,0379301	
22,0674	-0,0167579	
22,0674	-0,0167579	
22,0973	-0,0253118	
22,0973	-0,0253118	
22,1271	0,00440389	
22,1271	0,00440389	
22,1564	-0,00543123	
22,1564	-0,00543123	
22,1866	-0,0140866	
22,1866	-0,0140866	
22,2151	-0,00263079	
22,2151	-0,00263079	
22,2446	-0,0105961	
22,2446	-0,0105961	
22,2745	-0,0424138	
22,2745	-0,0424138	
22,3043	-0,0343653	
22,3043	-0,0343653	
22,3342	-0,053401	
22,3342	-0,053401	
22,3629	-0,016302	
22,3629	-0,016302	
22,3936	-0,0179406	
22,3936	-0,0179406	
22,4226	-0,0041696	
22,4226	-0,0041696	
22,4524	-0,00127981	
22,4524	-0,00127981	
22,4815	-0,00607363	
22,4815	-0,00607363	
22,5112	-0,0411	
22,5112	-0,0411	
22,5407	-0,0412875	
22,5407	-0,0412875	
22,5698	0,0167959	
22,5698	0,0167959	
22,6002	-0,00670102	
22,6002	-0,00670102	
22,6293	-0,00504351	
22,6293	-0,00504351	
22,6594	-0,056522	
22,6594	-0,056522	
22,6889	0,00881358	
22,6889	0,00881358	
22,718	-0,00903287	
22,718	-0,00903287	
22,748	-0,0426437	
22,748	-0,0426437	
22,7775	-0,00219286	
22,7775	-0,00219286	
22,8069	-0,00731341	
22,8069	-0,00731341	
22,8366	-0,00979624	
22,8366	-0,00979624	
22,8659	0,000736388	
22,8659	0,000736388	
22,8956	-0,044579	
22,8956	-0,044579	
22,9249	-0,0102475	
22,9249	-0,0102475	
22,955	-0,029354	
22,955	-0,029354	
22,9838	-0,0122233	
22,9838	-0,0122233	
23,0142	0,000279539	
23,0142	0,000279539	
23,0438	-0,0283842	
23,0438	-0,0283842	
23,0737	-0,0166813	
23,0737	-0,0166813	
23,103	-0,0141609	
23,103	-0,0141609	
23,1327	-0,0346682	
23,1327	-0,0346682	
23,162	0,0107802	
23,162	0,0107802	
23,1912	-0,0271552	
23,1912	-0,0271552	
23,2211	-0,0273541	
23,2211	-0,0273541	
23,2511	-0,0176025	
23,2511	-0,0176025	
23,2803	0,00373085	
23,2803	0,00373085	
23,3099	-0,0228257	
23,3099	-0,0228257	
23,3393	-0,0123658	
23,3393	-0,0123658	
23,3689	-0,0233527	
23,3689	-0,0233527	
23,3988	-0,0149243	
23,3988	-0,0149243	
23,4282	0,00666466	
23,4282	0,00666466	
23,458	-0,0259373	
23,458	-0,0259373	
23,4877	-0,0325872	
23,4877	-0,0325872	
23,5172	0,014285	
23,5172	0,014285	
23,5468	-0,0303564	
23,5468	-0,0303564	
23,5761	-0,0124917	
23,5761	-0,0124917	
23,6056	-0,0157901	
23,6056	-0,0157901	
23,6353	-0,00912744	
23,6353	-0,00912744	
23,6648	-0,0209559	
23,6648	-0,0209559	
23,6943	-0,0501571	
23,6943	-0,0501571	
23,7235	-0,0133747	
23,7235	-0,0133747	
23,7537	-0,0241519	
23,7537	-0,0241519	
23,7834	0,00237172	
23,7834	0,00237172	
23,813	-0,0121901	
23,813	-0,0121901	
23,8425	-0,0185416	
23,8425	-0,0185416	
23,8724	-0,0159035	
23,8724	-0,0159035	
23,9015	-0,0253072	
23,9015	-0,0253072	
23,9311	-0,00868396	
23,9311	-0,00868396	
23,9606	-0,0154056	
23,9606	-0,0154056	
23,9897	-0,0128787	
23,9897	-0,0128787	
24,0194	-0,045074	
24,0194	-0,045074	
24,0495	-0,0180163	
24,0495	-0,0180163	
24,0791	-0,00265036	
24,0791	-0,00265036	
24,1084	-0,0300955	
24,1084	-0,0300955	
24,1379	-0,0142662	
24,1379	-0,0142662	
24,1672	0,0129549	
24,1672	0,0129549	
24,1961	-0,0387039	
24,1961	-0,0387039	
24,2268	-0,0148248	
24,2268	-0,0148248	
24,2557	-0,0236563	
24,2557	-0,0236563	
24,2862	0,00856086	
24,2862	0,00856086	
24,3159	-0,0161344	
24,3159	-0,0161344	
24,3446	-0,0246362	
24,3446	-0,0246362	
24,3752	-0,0292604	
24,3752	-0,0292604	
24,4049	-0,0175134	
24,4049	-0,0175134	
24,434	-0,000255245	
24,434	-0,000255245	
24,4631	-0,00746243	
24,4631	-0,00746243	
24,4924	-0,0133385	
24,4924	-0,0133385	
24,5219	-0,0130271	
24,5219	-0,0130271	
24,5518	-0,00263992	
24,5518	-0,00263992	
24,5812	-0,0263276	
24,5812	-0,0263276	
24,6104	0,00922934	
24,6104	0,00922934	
24,6408	-0,011233	
24,6408	-0,011233	
24,67	-0,0468049	
24,67	-0,0468049	
24,6999	-0,0314419	
24,6999	-0,0314419	
24,729	-0,00903222	
24,729	-0,00903222	
24,7582	-0,0136033	
24,7582	-0,0136033	
24,7873	-0,0198707	
24,7873	-0,0198707	
24,8177	-0,0242034	
24,8177	-0,0242034	
24,8476	-0,00803765	
24,8476	-0,00803765	
24,8764	-0,00677634	
24,8764	-0,00677634	
24,9065	-0,0322604	
24,9065	-0,0322604	
24,9355	-0,0294479	
24,9355	-0,0294479	
24,966	-0,0172369	
24,966	-0,0172369	
24,9947	-0,00627123	
24,9947	-0,00627123	
25,0249	-0,0133069	
25,0249	-0,0133069	
25,0542	-0,00423417	
25,0542	-0,00423417	
25,0839	-0,016408	
25,0839	-0,016408	
25,1134	-0,0139581	
25,1134	-0,0139581	
25,143	-0,00789385	
25,143	-0,00789385	
25,1726	-0,0210176	
25,1726	-0,0210176	
25,2031	-0,00547134	
25,2031	-0,00547134	
25,2319	-0,0321326	
25,2319	-0,0321326	
25,2612	-0,00532493	
25,2612	-0,00532493	
25,2913	-0,0160069	
25,2913	-0,0160069	
25,3202	-0,0188902	
25,3202	-0,0188902	
25,3499	-0,0193963	
25,3499	-0,0193963	
25,3795	0,0014903	
25,3795	0,0014903	
25,4088	0,00056617	
25,4088	0,00056617	
25,4388	-0,0316555	
25,4388	-0,0316555	
25,4681	-0,0111303	
25,4681	-0,0111303	
25,4977	-0,027553	
25,4977	-0,027553	
25,5273	-0,0166441	
25,5273	-0,0166441	
25,5568	-0,019769	
25,5568	-0,019769	
25,5865	-0,00319036	
25,5865	-0,00319036	
25,6162	-0,000277745	
25,6162	-0,000277745	
25,645	-0,0437641	
25,645	-0,0437641	
25,6745	0,00976673	
25,6745	0,00976673	
25,7041	0,00404129	
25,7041	0,00404129	
25,7341	0,00736216	
25,7341	0,00736216	
25,7642	-0,0242491	
25,7642	-0,0242491	
25,7928	-0,0100434	
25,7928	-0,0100434	
25,8223	0,0112292	
25,8223	0,0112292	
25,8521	-0,0345795	
25,8521	-0,0345795	
25,8819	0,012366	
25,8819	0,012366	
25,9115	-0,0204896	
25,9115	-0,0204896	
25,9406	-0,030481	
25,9406	-0,030481	
25,9707	-0,00865298	
25,9707	-0,00865298	
26,0001	-0,0763889	
26,0001	-0,0763889	
26,0303	-0,0112675	
26,0303	-0,0112675	
26,0593	0,0199133	
26,0593	0,0199133	
26,0893	-0,00235166	
26,0893	-0,00235166	
26,1189	-0,0365834	
26,1189	-0,0365834	
26,1485	-0,0162189	
26,1485	-0,0162189	
26,1777	-0,00280427	
26,1777	-0,00280427	
26,2069	-0,0154411	
26,2069	-0,0154411	
26,2369	-0,020307	
26,2369	-0,020307	
26,2667	-0,0152853	
26,2667	-0,0152853	
26,2961	-0,00470764	
26,2961	-0,00470764	
26,326	-0,0112839	
26,326	-0,0112839	
26,3556	-0,0253803	
26,3556	-0,0253803	
26,3855	-0,00300645	
26,3855	-0,00300645	
26,4149	-0,0114965	
26,4149	-0,0114965	
26,4448	-0,0116044	
26,4448	-0,0116044	
26,4739	-0,00132775	
26,4739	-0,00132775	
26,504	-0,0113344	
26,504	-0,0113344	
26,5331	-0,0108508	
26,5331	-0,0108508	
26,563	-0,0119553	
26,563	-0,0119553	
26,5925	-0,0114175	
26,5925	-0,0114175	
26,622	-0,0614798	
26,622	-0,0614798	
26,6513	-0,0167993	
26,6513	-0,0167993	
26,6806	-0,0103265	
26,6806	-0,0103265	
26,7106	-0,00358264	
26,7106	-0,00358264	
26,7406	-0,014786	
26,7406	-0,014786	
26,7691	-0,0199741	
26,7691	-0,0199741	
26,7995	-0,0165459	
26,7995	-0,0165459	
26,829	-0,000442419	
26,829	-0,000442419	
26,8588	-0,0263573	
26,8588	-0,0263573	
26,888	0,0199729	
26,888	0,0199729	
26,9177	-0,019513	
26,9177	-0,019513	
26,9472	-0,0153864	
26,9472	-0,0153864	
26,9765	-0,0216518	
26,9765	-0,0216518	
27,0066	-0,0265588	
27,0066	-0,0265588	
27,0367	-0,00587308	
27,0367	-0,00587308	
27,0666	0,002584	
27,0666	0,002584	
27,0958	-0,00845765	
27,0958	-0,00845765	
27,1254	-0,0202418	
27,1254	-0,0202418	
27,1555	-0,0241268	
27,1555	-0,0241268	
27,1846	-0,0158882	
27,1846	-0,0158882	
27,2136	-0,00819646	
27,2136	-0,00819646	
27,2434	-0,00232134	
27,2434	-0,00232134	
27,2732	-0,00975744	
27,2732	-0,00975744	
27,3027	-0,00278895	
27,3027	-0,00278895	
27,3326	-0,0103464	
27,3326	-0,0103464	
27,3616	-0,0147573	
27,3616	-0,0147573	
27,3916	0,0113558	
27,3916	0,0113558	
27,4212	-0,0250558	
27,4212	-0,0250558	
27,4505	-0,0230546	
27,4505	-0,0230546	
27,4801	0,0092913	
27,4801	0,0092913	
27,5096	-0,00445851	
27,5096	-0,00445851	
27,5388	0,0249468	
27,5388	0,0249468	
27,5682	-0,0660199	
27,5682	-0,0660199	
27,5988	-0,014081	
27,5988	-0,014081	
27,6279	-0,0157144	
27,6279	-0,0157144	
27,6577	-0,00594156	
27,6577	-0,00594156	
27,687	-0,00831059	
27,687	-0,00831059	
27,7167	-0,00306742	
27,7167	-0,00306742	
27,7466	-0,00914602	
27,7466	-0,00914602	
27,776	-0,0121007	
27,776	-0,0121007	
27,8058	0,00144987	
27,8058	0,00144987	
27,8337	-0,00271297	
27,8337	-0,00271297	
27,8644	0,0221998	
27,8644	0,0221998	
27,8927	0,00388737	
27,8927	0,00388737	
27,9237	0,0294005	
27,9237	0,0294005	
27,9531	0,0338975	
27,9531	0,0338975	
27,9822	0,0404884	
27,9822	0,0404884	
28,0124	0,0622085	
28,0124	0,0622085	
28,0422	0,0772421	
28,0422	0,0772421	
28,0713	0,0615905	
28,0713	0,0615905	
28,1005	0,0701396	
28,1005	0,0701396	
28,1301	0,12148	
28,1301	0,12148	
28,1598	0,125814	
28,1598	0,125814	
28,1897	0,0948123	
28,1897	0,0948123	
28,2194	0,146545	
28,2194	0,146545	
28,2482	0,158404	
28,2482	0,158404	
28,2777	0,161227	
28,2777	0,161227	
28,3067	0,152599	
28,3067	0,152599	
28,3368	0,197239	
28,3368	0,197239	
28,3668	0,157464	
28,3668	0,157464	
28,3964	0,143931	
28,3964	0,143931	
28,4259	0,148927	
28,4259	0,148927	
28,4551	0,121245	
28,4551	0,121245	
28,4848	0,123628	
28,4848	0,123628	
28,5152	0,100264	
28,5152	0,100264	
28,5448	0,0831801	
28,5448	0,0831801	
28,5737	0,0348145	
28,5737	0,0348145	
28,6034	0,0167039	
28,6034	0,0167039	
28,6327	-0,011845	
28,6327	-0,011845	
28,6623	-0,0203171	
28,6623	-0,0203171	
28,6921	-0,0226982	
28,6921	-0,0226982	
28,7216	0,00462368	
28,7216	0,00462368	
28,751	0,00592738	
28,751	0,00592738	
28,7807	-0,0254364	
28,7807	-0,0254364	
28,8096	-0,00158894	
28,8096	-0,00158894	
28,8394	-0,00037068	
28,8394	-0,00037068	
28,8695	-0,0190444	
28,8695	-0,0190444	
28,8985	-0,024299	
28,8985	-0,024299	
28,9286	-0,00854798	
28,9286	-0,00854798	
28,9579	0,0161365	
28,9579	0,0161365	
28,9873	-0,00834026	
28,9873	-0,00834026	
29,0171	-0,0400614	
29,0171	-0,0400614	
29,0464	-0,0136705	
29,0464	-0,0136705	
29,0764	-0,0168635	
29,0764	-0,0168635	
29,1057	0,00116585	
29,1057	0,00116585	
29,1353	-0,0637279	
29,1353	-0,0637279	
29,1645	-0,0199079	
29,1645	-0,0199079	
29,1943	-0,0266308	
29,1943	-0,0266308	
29,2237	-0,0473847	
29,2237	-0,0473847	
29,2535	-0,0149572	
29,2535	-0,0149572	
29,2832	-0,00607526	
29,2832	-0,00607526	
29,3124	0,0105236	
29,3124	0,0105236	
29,3423	-0,0019059	
29,3423	-0,0019059	
29,3719	0,00474466	
29,3719	0,00474466	
29,4017	-0,0295441	
29,4017	-0,0295441	
29,4312	-0,0200628	
29,4312	-0,0200628	
29,461	0,00951173	
29,461	0,00951173	
29,4906	-0,0311997	
29,4906	-0,0311997	
29,5195	-0,00716569	
29,5195	-0,00716569	
29,5491	-0,0204828	
29,5491	-0,0204828	
29,5783	-0,00739004	
29,5783	-0,00739004	
29,608	-0,0390858	
29,608	-0,0390858	
29,6378	-0,0331125	
29,6378	-0,0331125	
29,6675	-0,0191223	
29,6675	-0,0191223	
29,6971	-0,0131664	
29,6971	-0,0131664	
29,7266	0,0045689	
29,7266	0,0045689	
29,7563	-0,00354058	
29,7563	-0,00354058	
29,7857	-0,0234143	
29,7857	-0,0234143	
29,815	-0,00520591	
29,815	-0,00520591	
29,8446	0,0133061	
29,8446	0,0133061	
29,8741	-0,0342606	
29,8741	-0,0342606	
29,9038	-0,0246443	
29,9038	-0,0246443	
29,9333	0,00211606	
29,9333	0,00211606	
29,9629	-0,0148754	
29,9629	-0,0148754	
29,9926	-0,0212634	
29,9926	-0,0212634	
30,0219	0,0110903	
30,0219	0,0110903	
30,0517	0,000256387	
30,0517	0,000256387	
30,0814	-0,0111521	
30,0814	-0,0111521	
30,1114	0,00994706	
30,1114	0,00994706	
30,1403	0,00517803	
30,1403	0,00517803	
30,1702	0,000197691	
30,1702	0,000197691	
30,2002	0,00948662	
30,2002	0,00948662	
30,2294	-0,0168048	
30,2294	-0,0168048	
30,2586	-0,000658615	
30,2586	-0,000658615	
30,2886	0,0223671	
30,2886	0,0223671	
30,3182	-0,0292448	
30,3182	-0,0292448	
30,3481	0,015801	
30,3481	0,015801	
30,3774	-0,010331	
30,3774	-0,010331	
30,4067	0,00382998	
30,4067	0,00382998	
30,4367	-0,0226372	
30,4367	-0,0226372	
30,4664	-0,00252677	
30,4664	-0,00252677	
30,4958	-0,0189557	
30,4958	-0,0189557	
30,5251	-0,00544036	
30,5251	-0,00544036	
30,5544	-0,0251109	
30,5544	-0,0251109	
30,5841	0,0086701	
30,5841	0,0086701	
30,6139	0,00730477	
30,6139	0,00730477	
30,6432	-0,000680789	
30,6432	-0,000680789	
30,6726	-0,0183893	
30,6726	-0,0183893	
30,703	-0,0139415	
30,703	-0,0139415	
30,7319	-0,0211901	
30,7319	-0,0211901	
30,7614	-0,0138123	
30,7614	-0,0138123	
30,7916	-0,031092	
30,7916	-0,031092	
30,8204	-0,0319761	
30,8204	-0,0319761	
30,8496	0,0135422	
30,8496	0,0135422	
30,8797	0,011647	
30,8797	0,011647	
30,9094	-0,0171254	
30,9094	-0,0171254	
30,9387	-0,0156283	
30,9387	-0,0156283	
30,9686	0,0143375	
30,9686	0,0143375	
30,9984	-0,00324384	
30,9984	-0,00324384	
31,028	-0,0374305	
31,028	-0,0374305	
31,0572	-0,0325073	
31,0572	-0,0325073	
31,0874	0,0028853	
31,0874	0,0028853	
31,1165	-0,00603384	
31,1165	-0,00603384	
31,1457	0,00180269	
31,1457	0,00180269	
31,175	-0,0208558	
31,175	-0,0208558	
31,2042	-0,00732417	
31,2042	-0,00732417	
31,2345	-0,0441254	
31,2345	-0,0441254	
31,2634	0,0199478	
31,2634	0,0199478	
31,2931	0,043779	
31,2931	0,043779	
31,3238	-0,000942311	
31,3238	-0,000942311	
31,3534	0,00801727	
31,3534	0,00801727	
31,3828	-0,00653113	
31,3828	-0,00653113	
31,4114	-0,00740276	
31,4114	-0,00740276	
31,4411	0,000336278	
31,4411	0,000336278	
31,4711	-0,0479276	
31,4711	-0,0479276	
31,5002	-0,00462319	
31,5002	-0,00462319	
31,5299	-0,0277239	
31,5299	-0,0277239	
31,5592	-0,0104827	
31,5592	-0,0104827	
31,5896	0,0249236	
31,5896	0,0249236	
31,6189	-0,0219528	
31,6189	-0,0219528	
31,6482	-0,0035934	
31,6482	-0,0035934	
31,6779	-0,0444903	
31,6779	-0,0444903	
31,7068	-0,00255416	
31,7068	-0,00255416	
31,7376	-0,0194468	
31,7376	-0,0194468	
31,7664	-0,0312613	
31,7664	-0,0312613	
31,7961	-0,0120873	
31,7961	-0,0120873	
31,8261	-0,00826983	
31,8261	-0,00826983	
31,8558	-0,00815472	
31,8558	-0,00815472	
31,8853	-0,0188086	
31,8853	-0,0188086	
31,9146	-0,00175036	
31,9146	-0,00175036	
31,9439	-0,00392764	
31,9439	-0,00392764	
31,9739	0,00187606	
31,9739	0,00187606	
32,0032	-0,0301167	
32,0032	-0,0301167	
32,0321	-0,0058946	
32,0321	-0,0058946	
32,0623	-0,00944276	
32,0623	-0,00944276	
32,0914	-0,0136953	
32,0914	-0,0136953	
32,1214	-0,0126061	
32,1214	-0,0126061	
32,151	0,0116623	
32,151	0,0116623	
32,1805	0,0326816	
32,1805	0,0326816	
32,2102	-0,0150189	
32,2102	-0,0150189	
32,2395	0,00952869	
32,2395	0,00952869	
32,2685	0,00158324	
32,2685	0,00158324	
32,2984	-0,0144688	
32,2984	-0,0144688	
32,3276	-0,0152488	
32,3276	-0,0152488	
32,3574	0,00400998	
32,3574	0,00400998	
32,3876	-0,000554267	
32,3876	-0,000554267	
32,4167	0,00895608	
32,4167	0,00895608	
32,4461	0,000389757	
32,4461	0,000389757	
32,4756	-0,0208532	
32,4756	-0,0208532	
32,505	0,00959586	
32,505	0,00959586	
32,5348	0,00990369	
32,5348	0,00990369	
32,5641	-0,0122461	
32,5641	-0,0122461	
32,5938	-0,0147061	
32,5938	-0,0147061	
32,6234	-0,00188829	
32,6234	-0,00188829	
32,6526	-0,0033821	
32,6526	-0,0033821	
32,682	0,00125389	
32,682	0,00125389	
32,7116	-0,0290445	
32,7116	-0,0290445	
32,7417	-0,0105358	
32,7417	-0,0105358	
32,771	-0,020757	
32,771	-0,020757	
32,8006	0,00172378	
32,8006	0,00172378	
32,8299	-0,0344012	
32,8299	-0,0344012	
32,8593	0,000507148	
32,8593	0,000507148	
32,8884	0,0043615	
32,8884	0,0043615	
32,9189	-0,0195182	
32,9189	-0,0195182	
32,9478	-0,00141938	
32,9478	-0,00141938	
32,9778	0,0111963	
32,9778	0,0111963	
33,0072	-0,0257833	
33,0072	-0,0257833	
33,0374	-0,0287517	
33,0374	-0,0287517	
33,0666	-0,022916	
33,0666	-0,022916	
33,0968	0,00332487	
33,0968	0,00332487	
33,1261	-0,0130574	
33,1261	-0,0130574	
33,1555	0,000704431	
33,1555	0,000704431	
33,1852	-0,0168459	
33,1852	-0,0168459	
33,2147	-0,021674	
33,2147	-0,021674	
33,2443	-0,0257416	
33,2443	-0,0257416	
33,2739	-0,0176132	
33,2739	-0,0176132	
33,3035	-0,00610493	
33,3035	-0,00610493	
33,3329	-0,020504	
33,3329	-0,020504	
33,3621	-0,0143752	
33,3621	-0,0143752	
33,3923	-0,00599667	
33,3923	-0,00599667	
33,4214	-0,0341384	
33,4214	-0,0341384	
33,4513	-0,0185461	
33,4513	-0,0185461	
33,4805	-0,0188064	
33,4805	-0,0188064	
33,5106	-0,00632308	
33,5106	-0,00632308	
33,5402	-0,0493719	
33,5402	-0,0493719	
33,5699	-0,0435757	
33,5699	-0,0435757	
33,5988	0,00779879	
33,5988	0,00779879	
33,6284	0,00197161	
33,6284	0,00197161	
33,6582	-0,0196144	
33,6582	-0,0196144	
33,6874	-0,0349141	
33,6874	-0,0349141	
33,7177	0,00668488	
33,7177	0,00668488	
33,7471	0,0136283	
33,7471	0,0136283	
33,7771	-0,0525297	
33,7771	-0,0525297	
33,8067	-0,0295399	
33,8067	-0,0295399	
33,8363	0,0237141	
33,8363	0,0237141	
33,8658	0,000407039	
33,8658	0,000407039	
33,8949	-0,0196255	
33,8949	-0,0196255	
33,9248	-0,0046108	
33,9248	-0,0046108	
33,9542	-0,0351199	
33,9542	-0,0351199	
33,9837	-0,0180531	
33,9837	-0,0180531	
34,0141	-0,00856787	
34,0141	-0,00856787	
34,0427	-0,000298288	
34,0427	-0,000298288	
34,0723	-0,0185853	
34,0723	-0,0185853	
34,102	0,00933075	
34,102	0,00933075	
34,1316	-0,0591007	
34,1316	-0,0591007	
34,1608	-0,0281726	
34,1608	-0,0281726	
34,1902	0,0103162	
34,1902	0,0103162	
34,22	-0,0254361	
34,22	-0,0254361	
34,2494	-0,0170494	
34,2494	-0,0170494	
34,2796	0,0142759	
34,2796	0,0142759	
34,3088	0,0111115	
34,3088	0,0111115	
34,3385	0,00691086	
34,3385	0,00691086	
34,3682	-0,0315668	
34,3682	-0,0315668	
34,3979	-0,00335079	
34,3979	-0,00335079	
34,4271	-0,0343888	
34,4271	-0,0343888	
34,4567	-0,0187829	
34,4567	-0,0187829	
34,4866	0,0177376	
34,4866	0,0177376	
34,5156	-0,00600417	
34,5156	-0,00600417	
34,5451	-0,0321453	
34,5451	-0,0321453	
34,5743	0,00606042	
34,5743	0,00606042	
34,6046	-0,0071308	
34,6046	-0,0071308	
34,634	-0,0229412	
34,634	-0,0229412	
34,6637	-0,039482	
34,6637	-0,039482	
34,6932	-0,0119289	
34,6932	-0,0119289	
34,7224	-0,00364982	
34,7224	-0,00364982	
34,7521	-0,0312906	
34,7521	-0,0312906	
34,7817	0,00709412	
34,7817	0,00709412	
34,8111	-0,0233051	
34,8111	-0,0233051	
34,8407	-0,00481949	
34,8407	-0,00481949	
34,8703	0,0113274	
34,8703	0,0113274	
34,9	-0,0324098	
34,9	-0,0324098	
34,9302	-0,00980276	
34,9302	-0,00980276	
34,9593	-0,0552783	
34,9593	-0,0552783	
34,9882	-0,036899	
34,9882	-0,036899	
35,0182	-0,00749145	
35,0182	-0,00749145	
35,0469	0,019177	
35,0469	0,019177	
35,077	-0,00042481	
35,077	-0,00042481	
35,1062	-0,0200096	
35,1062	-0,0200096	
35,1368	-0,0086057	
35,1368	-0,0086057	
35,1659	-0,0204296	
35,1659	-0,0204296	
35,1954	-0,0160213	
35,1954	-0,0160213	
35,2245	-0,00507873	
35,2245	-0,00507873	
35,2543	-0,0194145	
35,2543	-0,0194145	
35,2844	-0,0203396	
35,2844	-0,0203396	
35,3139	-0,0102065	
35,3139	-0,0102065	
35,3432	-0,026564	
35,3432	-0,026564	
35,3728	-0,0157656	
35,3728	-0,0157656	
35,4019	0,000963019	
35,4019	0,000963019	
35,4318	0,0143055	
35,4318	0,0143055	
35,4609	0,01325	
35,4609	0,01325	
35,4907	-0,0211118	
35,4907	-0,0211118	
35,5205	-0,020756	
35,5205	-0,020756	
35,5499	-0,00378743	
35,5499	-0,00378743	
35,5801	0,00891629	
35,5801	0,00891629	
35,609	-0,0499859	
35,609	-0,0499859	
35,6389	-0,0134002	
35,6389	-0,0134002	
35,668	0,00762955	
35,668	0,00762955	
35,6978	-0,0225424	
35,6978	-0,0225424	
35,7277	-0,00761048	
35,7277	-0,00761048	
35,7571	-0,0144909	
35,7571	-0,0144909	
35,7861	-0,0112871	
35,7861	-0,0112871	
35,8159	-0,0433076	
35,8159	-0,0433076	
35,8453	0,00519694	
35,8453	0,00519694	
35,8751	-0,0106669	
35,8751	-0,0106669	
35,9047	0,0194714	
35,9047	0,0194714	
35,9344	-0,0486995	
35,9344	-0,0486995	
