#Masse - Plot 0	Amplitude (V) - Plot 0	scangeschw: 10 s/amu druck 1.1 E-5 mbar
0,117901	0,0118641	
0,117901	0,0118641	
0,147953	0,194257	
0,147953	0,194257	
0,177803	0,0954818	
0,177803	0,0954818	
0,207604	0,0902967	
0,207604	0,0902967	
0,237888	0,1473	
0,237888	0,1473	
0,26794	-0,0985485	
0,26794	-0,0985485	
0,298283	-0,627621	
0,298283	-0,627621	
0,328404	-0,12175	
0,328404	-0,12175	
0,358635	-0,312736	
0,358635	-0,312736	
0,3884	0,0186226	
0,3884	0,0186226	
0,418564	0,0674304	
0,418564	0,0674304	
0,448479	-0,159749	
0,448479	-0,159749	
0,478505	0,022476	
0,478505	0,022476	
0,507801	0,0612602	
0,507801	0,0612602	
0,537983	0,0680585	
0,537983	0,0680585	
0,567977	-0,00659569	
0,567977	-0,00659569	
0,59812	-0,119576	
0,59812	-0,119576	
0,627706	0,0730936	
0,627706	0,0730936	
0,657801	0,00291824	
0,657801	0,00291824	
0,68828	0,00988119	
0,68828	0,00988119	
0,717941	0,12541	
0,717941	0,12541	
0,747592	0,104762	
0,747592	0,104762	
0,777622	0,0620581	
0,777622	0,0620581	
0,807201	0,0680076	
0,807201	0,0680076	
0,837482	-0,00962831	
0,837482	-0,00962831	
0,866983	-0,117193	
0,866983	-0,117193	
0,897136	-0,236402	
0,897136	-0,236402	
0,926882	-0,166359	
0,926882	-0,166359	
0,956667	0,110342	
0,956667	0,110342	
0,986967	0,276822	
0,986967	0,276822	
1,0164	0,228025	
1,0164	0,228025	
1,04686	-0,0326638	
1,04686	-0,0326638	
1,07682	0,11395	
1,07682	0,11395	
1,10623	0,0338131	
1,10623	0,0338131	
1,13604	-0,0728221	
1,13604	-0,0728221	
1,16644	-0,236075	
1,16644	-0,236075	
1,19568	-0,199746	
1,19568	-0,199746	
1,2255	-0,18257	
1,2255	-0,18257	
1,25574	-0,17679	
1,25574	-0,17679	
1,28575	-0,090392	
1,28575	-0,090392	
1,3157	0,171752	
1,3157	0,171752	
1,34492	0,0244492	
1,34492	0,0244492	
1,37471	0,0742704	
1,37471	0,0742704	
1,4046	-0,00499656	
1,4046	-0,00499656	
1,43428	0,0221838	
1,43428	0,0221838	
1,4644	0,020572	
1,4644	0,020572	
1,49434	0,0167059	
1,49434	0,0167059	
1,52436	0,00232052	
1,52436	0,00232052	
1,55406	0,00158748	
1,55406	0,00158748	
1,58389	0,0649391	
1,58389	0,0649391	
1,6133	0,00792695	
1,6133	0,00792695	
1,64359	0,00658836	
1,64359	0,00658836	
1,67268	-0,0237887	
1,67268	-0,0237887	
1,7032	-0,0143924	
1,7032	-0,0143924	
1,73284	-0,0252172	
1,73284	-0,0252172	
1,76244	0,00357857	
1,76244	0,00357857	
1,79244	-0,0295578	
1,79244	-0,0295578	
1,82239	-0,01713	
1,82239	-0,01713	
1,85245	-0,00813026	
1,85245	-0,00813026	
1,88229	-0,0198805	
1,88229	-0,0198805	
1,91198	-0,0330535	
1,91198	-0,0330535	
1,94161	-0,00265231	
1,94161	-0,00265231	
1,97121	-0,00398503	
1,97121	-0,00398503	
2,00114	-0,00993092	
2,00114	-0,00993092	
2,03085	-0,000770789	
2,03085	-0,000770789	
2,0608	-0,0107657	
2,0608	-0,0107657	
2,09036	0,0108846	
2,09036	0,0108846	
2,12016	-0,00583362	
2,12016	-0,00583362	
2,15011	0,00429857	
2,15011	0,00429857	
2,17966	0,0293721	
2,17966	0,0293721	
2,20947	0,021799	
2,20947	0,021799	
2,23923	0,0429719	
2,23923	0,0429719	
2,26918	0,0916062	
2,26918	0,0916062	
2,29906	0,125569	
2,29906	0,125569	
2,32812	0,190281	
2,32812	0,190281	
2,35825	0,180247	
2,35825	0,180247	
2,38826	0,234961	
2,38826	0,234961	
2,41809	0,259696	
2,41809	0,259696	
2,4477	0,289751	
2,4477	0,289751	
2,47756	0,303642	
2,47756	0,303642	
2,50732	0,239722	
2,50732	0,239722	
2,53666	0,131684	
2,53666	0,131684	
2,56669	0,0157364	
2,56669	0,0157364	
2,59668	-0,0166082	
2,59668	-0,0166082	
2,62655	0,000290626	
2,62655	0,000290626	
2,65589	-0,018075	
2,65589	-0,018075	
2,68564	-0,0215647	
2,68564	-0,0215647	
2,71592	-0,0487304	
2,71592	-0,0487304	
2,74573	-0,0374658	
2,74573	-0,0374658	
2,77509	0,00102367	
2,77509	0,00102367	
2,80487	-0,00582123	
2,80487	-0,00582123	
2,83361	-0,0216684	
2,83361	-0,0216684	
2,86439	-0,0311018	
2,86439	-0,0311018	
2,8944	-0,0631249	
2,8944	-0,0631249	
2,92402	-0,0124206	
2,92402	-0,0124206	
2,95388	-0,02598	
2,95388	-0,02598	
2,98388	-0,0207919	
2,98388	-0,0207919	
3,01362	-0,0369381	
3,01362	-0,0369381	
3,04345	-0,0198078	
3,04345	-0,0198078	
3,07325	0,00802184	
3,07325	0,00802184	
3,10286	-0,034272	
3,10286	-0,034272	
3,13309	-0,0175614	
3,13309	-0,0175614	
3,16222	-0,0253695	
3,16222	-0,0253695	
3,19257	-0,0268865	
3,19257	-0,0268865	
3,22207	-0,0116093	
3,22207	-0,0116093	
3,25185	-0,0177975	
3,25185	-0,0177975	
3,28125	-0,0224569	
3,28125	-0,0224569	
3,31082	-0,0248951	
3,31082	-0,0248951	
3,34085	-0,0321342	
3,34085	-0,0321342	
3,3707	-0,0136845	
3,3707	-0,0136845	
3,40058	-0,0149921	
3,40058	-0,0149921	
3,43007	-0,0288414	
3,43007	-0,0288414	
3,46027	0,0185538	
3,46027	0,0185538	
3,48966	-0,0146592	
3,48966	-0,0146592	
3,51951	-0,024285	
3,51951	-0,024285	
3,54891	-0,0768415	
3,54891	-0,0768415	
3,57922	-0,000931876	
3,57922	-0,000931876	
3,60863	-0,0182272	
3,60863	-0,0182272	
3,63832	-0,0113152	
3,63832	-0,0113152	
3,66795	-0,0220513	
3,66795	-0,0220513	
3,698	-0,00914081	
3,698	-0,00914081	
3,72759	-0,0139682	
3,72759	-0,0139682	
3,75737	-0,0332592	
3,75737	-0,0332592	
3,78702	-0,019198	
3,78702	-0,019198	
3,81707	-0,0153342	
3,81707	-0,0153342	
3,84635	-0,0276988	
3,84635	-0,0276988	
3,87595	-0,02124	
3,87595	-0,02124	
3,90547	-0,00121981	
3,90547	-0,00121981	
3,93555	-0,0161598	
3,93555	-0,0161598	
3,96555	-0,0224771	
3,96555	-0,0224771	
3,99488	-0,0345544	
3,99488	-0,0345544	
4,02483	-0,0214209	
4,02483	-0,0214209	
4,05479	-0,02037	
4,05479	-0,02037	
4,08442	0,00718966	
4,08442	0,00718966	
4,11396	-0,0310076	
4,11396	-0,0310076	
4,14334	-0,0299778	
4,14334	-0,0299778	
4,17276	-0,00487786	
4,17276	-0,00487786	
4,20237	-0,00910265	
4,20237	-0,00910265	
4,23306	-0,00372416	
4,23306	-0,00372416	
4,2626	-0,0402424	
4,2626	-0,0402424	
4,29188	-0,0471147	
4,29188	-0,0471147	
4,32178	-0,0149077	
4,32178	-0,0149077	
4,35094	0,0117392	
4,35094	0,0117392	
4,38173	-0,00993939	
4,38173	-0,00993939	
4,41082	-0,0405854	
4,41082	-0,0405854	
4,44063	0,0131258	
4,44063	0,0131258	
4,47052	-0,0198554	
4,47052	-0,0198554	
4,50001	-0,03276	
4,50001	-0,03276	
4,52957	-0,0115718	
4,52957	-0,0115718	
4,55934	-0,0220193	
4,55934	-0,0220193	
4,58923	-0,0288792	
4,58923	-0,0288792	
4,61879	-0,0158709	
4,61879	-0,0158709	
4,64843	-0,0364079	
4,64843	-0,0364079	
4,67763	-0,0259265	
4,67763	-0,0259265	
4,70793	-0,0277053	
4,70793	-0,0277053	
4,73763	-0,00632634	
4,73763	-0,00632634	
4,76722	0,00173487	
4,76722	0,00173487	
4,79695	0,00235411	
4,79695	0,00235411	
4,82657	-0,0387199	
4,82657	-0,0387199	
4,85636	-0,0317351	
4,85636	-0,0317351	
4,88613	-0,0108537	
4,88613	-0,0108537	
4,91548	-0,0248439	
4,91548	-0,0248439	
4,94527	-0,00184883	
4,94527	-0,00184883	
4,97492	0,00965195	
4,97492	0,00965195	
5,0046	-0,0255531	
5,0046	-0,0255531	
5,03459	-0,0113429	
5,03459	-0,0113429	
5,06445	-0,040515	
5,06445	-0,040515	
5,0936	-0,00800309	
5,0936	-0,00800309	
5,1236	-0,00219351	
5,1236	-0,00219351	
5,15321	-0,00690776	
5,15321	-0,00690776	
5,18302	-0,0131882	
5,18302	-0,0131882	
5,21289	-0,0169545	
5,21289	-0,0169545	
5,24209	-0,0102717	
5,24209	-0,0102717	
5,2722	-0,000914594	
5,2722	-0,000914594	
5,30157	-0,0293031	
5,30157	-0,0293031	
5,33105	-0,0153035	
5,33105	-0,0153035	
5,36106	-0,0142287	
5,36106	-0,0142287	
5,39065	-0,0195489	
5,39065	-0,0195489	
5,4207	-0,0300257	
5,4207	-0,0300257	
5,45021	-0,023309	
5,45021	-0,023309	
5,47969	-0,0235428	
5,47969	-0,0235428	
5,50926	0,00249433	
5,50926	0,00249433	
5,53878	0,0059952	
5,53878	0,0059952	
5,56841	-0,0147247	
5,56841	-0,0147247	
5,59853	-0,00780515	
5,59853	-0,00780515	
5,62772	-0,0408055	
5,62772	-0,0408055	
5,65779	-0,0193063	
5,65779	-0,0193063	
5,68734	-0,0257905	
5,68734	-0,0257905	
5,71682	0,000948671	
5,71682	0,000948671	
5,74666	-0,0377703	
5,74666	-0,0377703	
5,7758	-0,0185563	
5,7758	-0,0185563	
5,80575	0,000464105	
5,80575	0,000464105	
5,83529	-0,0319819	
5,83529	-0,0319819	
5,86508	0,00783727	
5,86508	0,00783727	
5,89511	-0,0134073	
5,89511	-0,0134073	
5,92449	-0,0206184	
5,92449	-0,0206184	
5,95453	-0,011712	
5,95453	-0,011712	
5,98433	-0,0219097	
5,98433	-0,0219097	
6,01401	-0,018161	
6,01401	-0,018161	
6,04343	-0,0195642	
6,04343	-0,0195642	
6,07309	-0,0116787	
6,07309	-0,0116787	
6,10275	-0,00662928	
6,10275	-0,00662928	
6,13216	-0,0175177	
6,13216	-0,0175177	
6,16198	-0,0132146	
6,16198	-0,0132146	
6,19155	-0,00886624	
6,19155	-0,00886624	
6,22151	-0,00813841	
6,22151	-0,00813841	
6,25092	0,00157248	
6,25092	0,00157248	
6,28049	-0,0141877	
6,28049	-0,0141877	
6,31045	-0,0463383	
6,31045	-0,0463383	
6,34018	0,00922249	
6,34018	0,00922249	
6,37014	-0,0154669	
6,37014	-0,0154669	
6,39935	-0,0455094	
6,39935	-0,0455094	
6,42948	-0,0243049	
6,42948	-0,0243049	
6,45866	-0,00533341	
6,45866	-0,00533341	
6,48901	-0,0105674	
6,48901	-0,0105674	
6,51827	-0,0101386	
6,51827	-0,0101386	
6,54816	0,0102784	
6,54816	0,0102784	
6,57755	-0,0578166	
6,57755	-0,0578166	
6,6075	-0,00959146	
6,6075	-0,00959146	
6,63666	-0,0304285	
6,63666	-0,0304285	
6,66696	-0,00547525	
6,66696	-0,00547525	
6,69639	-0,0241288	
6,69639	-0,0241288	
6,72616	-0,0286382	
6,72616	-0,0286382	
6,75558	-0,00470797	
6,75558	-0,00470797	
6,78537	-0,0271304	
6,78537	-0,0271304	
6,81529	0,00096791	
6,81529	0,00096791	
6,84498	-0,0196721	
6,84498	-0,0196721	
6,87467	0,0105745	
6,87467	0,0105745	
6,90434	-0,0317123	
6,90434	-0,0317123	
6,93377	-0,0309388	
6,93377	-0,0309388	
6,9635	-0,0133297	
6,9635	-0,0133297	
6,99352	-0,00613493	
6,99352	-0,00613493	
7,02338	-0,0198756	
7,02338	-0,0198756	
7,05314	-0,0137126	
7,05314	-0,0137126	
7,08298	-0,0138068	
7,08298	-0,0138068	
7,11254	-0,00395993	
7,11254	-0,00395993	
7,14259	-0,0250982	
7,14259	-0,0250982	
7,17192	-0,00572439	
7,17192	-0,00572439	
7,20112	-0,0249727	
7,20112	-0,0249727	
7,23082	0,00698944	
7,23082	0,00698944	
7,26061	-0,027435	
7,26061	-0,027435	
7,29023	-0,0283995	
7,29023	-0,0283995	
7,32006	-0,0179625	
7,32006	-0,0179625	
7,34971	-0,0144834	
7,34971	-0,0144834	
7,37926	-0,0399952	
7,37926	-0,0399952	
7,40912	-0,0042909	
7,40912	-0,0042909	
7,43842	-0,00157623	
7,43842	-0,00157623	
7,46807	-0,00577591	
7,46807	-0,00577591	
7,49744	-0,0036159	
7,49744	-0,0036159	
7,52733	-0,00802004	
7,52733	-0,00802004	
7,55739	-0,020984	
7,55739	-0,020984	
7,58715	-0,0345613	
7,58715	-0,0345613	
7,61674	-0,0289656	
7,61674	-0,0289656	
7,64606	-0,0100098	
7,64606	-0,0100098	
7,67607	0,00445509	
7,67607	0,00445509	
7,70528	0,0069839	
7,70528	0,0069839	
7,7354	-0,00429221	
7,7354	-0,00429221	
7,76485	-0,0183508	
7,76485	-0,0183508	
7,79444	-0,0477545	
7,79444	-0,0477545	
7,82359	0,0067214	
7,82359	0,0067214	
7,85342	-0,0151708	
7,85342	-0,0151708	
7,88272	-0,0259138	
7,88272	-0,0259138	
7,91293	-0,000176984	
7,91293	-0,000176984	
7,94295	-0,0176866	
7,94295	-0,0176866	
7,97213	-0,010107	
7,97213	-0,010107	
8,00228	-0,0159753	
8,00228	-0,0159753	
8,03128	-0,0142499	
8,03128	-0,0142499	
8,06101	-0,0208728	
8,06101	-0,0208728	
8,09042	-0,00521047	
8,09042	-0,00521047	
8,11982	-0,00416732	
8,11982	-0,00416732	
8,14982	-0,0198528	
8,14982	-0,0198528	
8,17988	0,00379378	
8,17988	0,00379378	
8,20943	-0,00937885	
8,20943	-0,00937885	
8,2391	-0,0121989	
8,2391	-0,0121989	
8,26856	-0,00936776	
8,26856	-0,00936776	
8,2986	-0,00247199	
8,2986	-0,00247199	
8,32739	-0,0282042	
8,32739	-0,0282042	
8,35753	-0,011906	
8,35753	-0,011906	
8,3873	-0,0348776	
8,3873	-0,0348776	
8,41705	-0,0104181	
8,41705	-0,0104181	
8,44674	0,00232541	
8,44674	0,00232541	
8,47629	-0,0194429	
8,47629	-0,0194429	
8,50578	-0,00991755	
8,50578	-0,00991755	
8,53552	-0,0215462	
8,53552	-0,0215462	
8,56522	-0,00398862	
8,56522	-0,00398862	
8,59504	-0,0202747	
8,59504	-0,0202747	
8,62434	-0,0105665	
8,62434	-0,0105665	
8,65402	-0,0116145	
8,65402	-0,0116145	
8,68393	-0,0219329	
8,68393	-0,0219329	
8,71325	-0,0135932	
8,71325	-0,0135932	
8,74284	-0,0205656	
8,74284	-0,0205656	
8,77239	-0,0244203	
8,77239	-0,0244203	
8,80196	-0,00625754	
8,80196	-0,00625754	
8,8317	-0,00405025	
8,8317	-0,00405025	
8,86089	-0,0384492	
8,86089	-0,0384492	
8,89088	0,00696303	
8,89088	0,00696303	
8,92036	-0,0164324	
8,92036	-0,0164324	
8,95005	-0,0265578	
8,95005	-0,0265578	
8,97989	-0,00221797	
8,97989	-0,00221797	
9,00962	-0,00154068	
9,00962	-0,00154068	
9,03955	-0,0323935	
9,03955	-0,0323935	
9,06891	-0,0121721	
9,06891	-0,0121721	
9,0983	-0,029712	
9,0983	-0,029712	
9,12816	-0,00768124	
9,12816	-0,00768124	
9,15752	-0,00680634	
9,15752	-0,00680634	
9,18713	-0,00270253	
9,18713	-0,00270253	
9,21692	0,00937184	
9,21692	0,00937184	
9,24652	-0,0185347	
9,24652	-0,0185347	
9,27624	-0,0267208	
9,27624	-0,0267208	
9,30554	-0,00644895	
9,30554	-0,00644895	
9,33559	-0,0145053	
9,33559	-0,0145053	
9,36515	-0,0068158	
9,36515	-0,0068158	
9,39474	-0,0268324	
9,39474	-0,0268324	
9,42434	-0,0119236	
9,42434	-0,0119236	
9,45369	-0,0124242	
9,45369	-0,0124242	
9,48356	0,00791879	
9,48356	0,00791879	
9,51333	-0,030616	
9,51333	-0,030616	
9,54237	-0,0179566	
9,54237	-0,0179566	
9,57204	0,00344618	
9,57204	0,00344618	
9,60207	-0,0257211	
9,60207	-0,0257211	
9,63186	-0,027883	
9,63186	-0,027883	
9,66108	-0,0227827	
9,66108	-0,0227827	
9,69065	-0,00318025	
9,69065	-0,00318025	
9,72075	-0,0105234	
9,72075	-0,0105234	
9,75038	-0,00872309	
9,75038	-0,00872309	
9,78004	-0,014683	
9,78004	-0,014683	
9,80937	-0,0168916	
9,80937	-0,0168916	
9,83926	-0,00285775	
9,83926	-0,00285775	
9,86892	-0,0247412	
9,86892	-0,0247412	
9,89862	-0,00171318	
9,89862	-0,00171318	
9,92774	-0,0194445	
9,92774	-0,0194445	
9,95725	-0,0188223	
9,95725	-0,0188223	
9,98668	0,00453205	
9,98668	0,00453205	
10,0173	-0,0330818	
10,0173	-0,0330818	
10,0467	-0,0102257	
10,0467	-0,0102257	
10,0762	-0,00538134	
10,0762	-0,00538134	
10,1056	-0,0179025	
10,1056	-0,0179025	
10,1357	-0,00121688	
10,1357	-0,00121688	
10,1654	-0,00858906	
10,1654	-0,00858906	
10,1948	-0,019482	
10,1948	-0,019482	
10,2242	-0,0229982	
10,2242	-0,0229982	
10,2539	-0,0202787	
10,2539	-0,0202787	
10,2838	-0,0212765	
10,2838	-0,0212765	
10,3137	-0,0277718	
10,3137	-0,0277718	
10,3432	-0,0224977	
10,3432	-0,0224977	
10,3729	-0,0166731	
10,3729	-0,0166731	
10,402	-0,0121597	
10,402	-0,0121597	
10,432	-0,010634	
10,432	-0,010634	
10,4617	0,00329128	
10,4617	0,00329128	
10,4916	-0,015493	
10,4916	-0,015493	
10,5206	-0,0145819	
10,5206	-0,0145819	
10,5504	-0,0102153	
10,5504	-0,0102153	
10,5799	-0,0114192	
10,5799	-0,0114192	
10,6097	-0,0119191	
10,6097	-0,0119191	
10,6394	0,00147237	
10,6394	0,00147237	
10,6689	-0,0140308	
10,6689	-0,0140308	
10,6985	-0,0237903	
10,6985	-0,0237903	
10,7283	0,000452365	
10,7283	0,000452365	
10,7579	-0,0274314	
10,7579	-0,0274314	
10,7874	-0,0186423	
10,7874	-0,0186423	
10,8172	-0,0139239	
10,8172	-0,0139239	
10,8464	-0,0148982	
10,8464	-0,0148982	
10,8761	-0,00583884	
10,8761	-0,00583884	
10,9057	-0,0157464	
10,9057	-0,0157464	
10,9357	-0,0141371	
10,9357	-0,0141371	
10,9651	-0,00398014	
10,9651	-0,00398014	
10,9951	0,00483466	
10,9951	0,00483466	
11,0243	-0,020548	
11,0243	-0,020548	
11,0545	-0,0078358	
11,0545	-0,0078358	
11,0838	-0,0180345	
11,0838	-0,0180345	
11,1137	-0,00962863	
11,1137	-0,00962863	
11,1434	-0,0196656	
11,1434	-0,0196656	
11,1725	-0,00136199	
11,1725	-0,00136199	
11,2021	-0,0252844	
11,2021	-0,0252844	
11,2319	-0,00986798	
11,2319	-0,00986798	
11,2615	-0,0185644	
11,2615	-0,0185644	
11,2913	-0,00825646	
11,2913	-0,00825646	
11,3207	-0,0186361	
11,3207	-0,0186361	
11,3506	-0,0127124	
11,3506	-0,0127124	
11,3794	-0,0052183	
11,3794	-0,0052183	
11,4091	-0,00735776	
11,4091	-0,00735776	
11,4392	-0,0153335	
11,4392	-0,0153335	
11,4685	-0,0112535	
11,4685	-0,0112535	
11,4983	-0,00608471	
11,4983	-0,00608471	
11,5275	-0,0191889	
11,5275	-0,0191889	
11,5576	-0,0116285	
11,5576	-0,0116285	
11,5872	-0,00332014	
11,5872	-0,00332014	
11,6166	-0,0162192	
11,6166	-0,0162192	
11,6463	-0,0170031	
11,6463	-0,0170031	
11,676	-0,0180798	
11,676	-0,0180798	
11,7055	-0,0220901	
11,7055	-0,0220901	
11,7353	-0,00849711	
11,7353	-0,00849711	
11,7646	0,0135862	
11,7646	0,0135862	
11,7945	0,011601	
11,7945	0,011601	
11,8243	-0,00346492	
11,8243	-0,00346492	
11,8535	0,0281829	
11,8535	0,0281829	
11,8832	0,0110108	
11,8832	0,0110108	
11,9131	0,0330879	
11,9131	0,0330879	
11,9424	0,0492788	
11,9424	0,0492788	
11,972	0,0446382	
11,972	0,0446382	
12,0014	0,0600439	
12,0014	0,0600439	
12,031	0,0529058	
12,031	0,0529058	
12,0606	0,0700186	
12,0606	0,0700186	
12,0904	0,0500637	
12,0904	0,0500637	
12,1201	0,0681723	
12,1201	0,0681723	
12,15	0,0891674	
12,15	0,0891674	
12,1792	0,0443966	
12,1792	0,0443966	
12,2086	0,0481071	
12,2086	0,0481071	
12,2385	-0,00201547	
12,2385	-0,00201547	
12,2683	0,0458157	
12,2683	0,0458157	
12,2976	0,0626598	
12,2976	0,0626598	
12,3275	0,0288422	
12,3275	0,0288422	
12,357	0,0233356	
12,357	0,0233356	
12,3864	-0,0188266	
12,3864	-0,0188266	
12,4162	-0,00511917	
12,4162	-0,00511917	
12,4457	-0,00611113	
12,4457	-0,00611113	
12,4751	-0,00867678	
12,4751	-0,00867678	
12,5049	-0,0302967	
12,5049	-0,0302967	
12,535	-0,0261828	
12,535	-0,0261828	
12,5641	-0,00585906	
12,5641	-0,00585906	
12,5937	0,00591792	
12,5937	0,00591792	
12,6233	-0,0342248	
12,6233	-0,0342248	
12,6531	0,00626357	
12,6531	0,00626357	
12,6823	-0,0207313	
12,6823	-0,0207313	
12,712	-0,00914374	
12,712	-0,00914374	
12,7418	0,00227324	
12,7418	0,00227324	
12,7718	-0,00342025	
12,7718	-0,00342025	
12,8013	-0,00897809	
12,8013	-0,00897809	
12,8309	0,0128368	
12,8309	0,0128368	
12,8602	0,0175478	
12,8602	0,0175478	
12,8895	0,0461017	
12,8895	0,0461017	
12,9194	0,0358922	
12,9194	0,0358922	
12,9493	0,0397837	
12,9493	0,0397837	
12,9785	0,0267794	
12,9785	0,0267794	
13,0092	0,0510383	
13,0092	0,0510383	
13,0386	0,0537651	
13,0386	0,0537651	
13,0679	0,0665575	
13,0679	0,0665575	
13,0972	0,0786041	
13,0972	0,0786041	
13,1267	0,0657491	
13,1267	0,0657491	
13,1565	0,0605184	
13,1565	0,0605184	
13,1858	0,0456201	
13,1858	0,0456201	
13,2159	0,0588833	
13,2159	0,0588833	
13,2448	0,0397361	
13,2448	0,0397361	
13,2746	0,0384853	
13,2746	0,0384853	
13,3034	0,0391003	
13,3034	0,0391003	
13,3334	0,0344806	
13,3334	0,0344806	
13,3629	0,00823314	
13,3629	0,00823314	
13,3925	0,0222455	
13,3925	0,0222455	
13,4226	0,003529	
13,4226	0,003529	
13,4522	-0,00858385	
13,4522	-0,00858385	
13,4819	-0,0169715	
13,4819	-0,0169715	
13,5118	-0,0382275	
13,5118	-0,0382275	
13,5413	-0,0125481	
13,5413	-0,0125481	
13,5709	0,0112305	
13,5709	0,0112305	
13,6001	0,00178215	
13,6001	0,00178215	
13,6302	-0,0209015	
13,6302	-0,0209015	
13,6599	0,000802584	
13,6599	0,000802584	
13,6898	0,0166876	
13,6898	0,0166876	
13,7196	-0,00646069	
13,7196	-0,00646069	
13,7492	0,00206617	
13,7492	0,00206617	
13,7792	0,0194095	
13,7792	0,0194095	
13,8084	0,0291383	
13,8084	0,0291383	
13,8382	0,0222803	
13,8382	0,0222803	
13,8674	0,0531895	
13,8674	0,0531895	
13,897	0,0610326	
13,897	0,0610326	
13,9262	0,104412	
13,9262	0,104412	
13,9568	0,123847	
13,9568	0,123847	
13,9861	0,108066	
13,9861	0,108066	
14,0158	0,131444	
14,0158	0,131444	
14,0455	0,15145	
14,0455	0,15145	
14,0743	0,134933	
14,0743	0,134933	
14,1041	0,137393	
14,1041	0,137393	
14,1335	0,144527	
14,1335	0,144527	
14,1626	0,128171	
14,1626	0,128171	
14,1933	0,107699	
14,1933	0,107699	
14,2225	0,170569	
14,2225	0,170569	
14,2522	0,105199	
14,2522	0,105199	
14,2821	0,103445	
14,2821	0,103445	
14,3116	0,0783475	
14,3116	0,0783475	
14,341	0,0856512	
14,341	0,0856512	
14,3705	0,0621729	
14,3705	0,0621729	
14,4008	0,0265893	
14,4008	0,0265893	
14,4304	-0,0139033	
14,4304	-0,0139033	
14,4594	-0,0095957	
14,4594	-0,0095957	
14,4885	-0,00429319	
14,4885	-0,00429319	
14,5185	-0,0254497	
14,5185	-0,0254497	
14,5482	-0,00877102	
14,5482	-0,00877102	
14,5777	0,000490844	
14,5777	0,000490844	
14,6076	-0,0153577	
14,6076	-0,0153577	
14,6374	-0,010767	
14,6374	-0,010767	
14,6662	0,0160116	
14,6662	0,0160116	
14,6964	0,00556835	
14,6964	0,00556835	
14,7254	0,033335	
14,7254	0,033335	
14,7552	0,0232834	
14,7552	0,0232834	
14,7848	0,0382068	
14,7848	0,0382068	
14,8144	0,0566986	
14,8144	0,0566986	
14,8443	0,0869712	
14,8443	0,0869712	
14,8737	0,143703	
14,8737	0,143703	
14,903	0,185103	
14,903	0,185103	
14,9331	0,231088	
14,9331	0,231088	
14,9618	0,25297	
14,9618	0,25297	
14,9918	0,316002	
14,9918	0,316002	
15,0215	0,327101	
15,0215	0,327101	
15,051	0,326534	
15,051	0,326534	
15,0812	0,363076	
15,0812	0,363076	
15,1107	0,378366	
15,1107	0,378366	
15,1399	0,370018	
15,1399	0,370018	
15,1699	0,349691	
15,1699	0,349691	
15,1997	0,34703	
15,1997	0,34703	
15,2291	0,324626	
15,2291	0,324626	
15,2585	0,312583	
15,2585	0,312583	
15,2884	0,29506	
15,2884	0,29506	
15,3173	0,264782	
15,3173	0,264782	
15,3474	0,221637	
15,3474	0,221637	
15,3768	0,162429	
15,3768	0,162429	
15,4065	0,117252	
15,4065	0,117252	
15,4359	0,0152104	
15,4359	0,0152104	
15,4656	-0,00945059	
15,4656	-0,00945059	
15,4952	-0,0206031	
15,4952	-0,0206031	
15,5246	-0,00879124	
15,5246	-0,00879124	
15,5542	-0,0180505	
15,5542	-0,0180505	
15,5839	-0,019889	
15,5839	-0,019889	
15,6137	-0,0189626	
15,6137	-0,0189626	
15,6432	-0,00992178	
15,6432	-0,00992178	
15,6728	-0,00626047	
15,6728	-0,00626047	
15,7021	-0,00175231	
15,7021	-0,00175231	
15,7318	-0,00325232	
15,7318	-0,00325232	
15,7613	0,00629781	
15,7613	0,00629781	
15,7906	0,00616151	
15,7906	0,00616151	
15,8206	0,0516152	
15,8206	0,0516152	
15,85	0,0564993	
15,85	0,0564993	
15,8799	0,0691075	
15,8799	0,0691075	
15,9098	0,0992191	
15,9098	0,0992191	
15,9388	0,12667	
15,9388	0,12667	
15,9688	0,138861	
15,9688	0,138861	
15,9982	0,16418	
15,9982	0,16418	
16,028	0,169076	
16,028	0,169076	
16,0578	0,180161	
16,0578	0,180161	
16,0875	0,187919	
16,0875	0,187919	
16,1167	0,196172	
16,1167	0,196172	
16,1463	0,200258	
16,1463	0,200258	
16,1751	0,194534	
16,1751	0,194534	
16,2052	0,159293	
16,2052	0,159293	
16,2348	0,186696	
16,2348	0,186696	
16,2644	0,177049	
16,2644	0,177049	
16,2941	0,159608	
16,2941	0,159608	
16,324	0,136231	
16,324	0,136231	
16,3528	0,117405	
16,3528	0,117405	
16,383	0,0771032	
16,383	0,0771032	
16,4121	0,0759087	
16,4121	0,0759087	
16,4419	0,00594955	
16,4419	0,00594955	
16,4716	-0,00234416	
16,4716	-0,00234416	
16,5011	-0,00769558	
16,5011	-0,00769558	
16,5309	-0,0166979	
16,5309	-0,0166979	
16,5604	-0,0213335	
16,5604	-0,0213335	
16,59	0,00297987	
16,59	0,00297987	
16,6195	-0,0230885	
16,6195	-0,0230885	
16,6491	-0,00474938	
16,6491	-0,00474938	
16,6788	-0,0142473	
16,6788	-0,0142473	
16,7088	0,00455976	
16,7088	0,00455976	
16,738	-0,00976689	
16,738	-0,00976689	
16,7679	-0,00902211	
16,7679	-0,00902211	
16,7971	0,00938945	
